,subject_age,subject_race,subject_sex,arrest_made,citation_issued,warning_issued,contraband_found,frisk_performed,search_person,search_vehicle,reason_for_frisk,reason_for_search,reason_for_stop
413324,22.0,black,male,False,False,True,True,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
413326,17.0,asian/pacific islander,male,False,True,False,False,False,False,True,,Erratic/Suspicious Behavior,Other Motor Vehicle Violation
413328,25.0,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
413333,20.0,black,female,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Safe Movement Violation
413342,23.0,black,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
413349,20.0,white,female,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Safe Movement Violation
413355,34.0,white,female,True,False,False,False,False,True,True,,Other Official Information,Speed Limit Violation
413392,21.0,black,male,True,False,False,False,False,True,False,,Other Official Information,Speed Limit Violation
413405,20.0,white,female,True,False,False,False,False,True,True,,Other Official Information,Speed Limit Violation
413423,20.0,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
413424,28.0,white,male,False,False,True,False,False,False,True,,Suspicious Movement,Vehicle Equipment Violation
413436,25.0,white,male,False,True,False,False,False,False,False,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
413441,20.0,white,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Checkpoint
413446,29.0,white,male,True,False,False,False,False,True,False,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
413448,20.0,black,male,False,True,False,False,False,False,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
413449,20.0,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Seat Belt Violation
413467,20.0,white,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
413479,18.0,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Other Motor Vehicle Violation
413495,26.0,black,male,True,False,False,False,False,True,False,,Erratic/Suspicious Behavior,Driving While Impaired
413496,26.0,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Safe Movement Violation
413501,22.0,black,male,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
413509,22.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
413513,24.0,white,female,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Driving While Impaired
413517,33.0,white,female,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
413518,25.0,black,male,False,True,False,False,False,False,True,,Erratic/Suspicious Behavior,Speed Limit Violation
413521,19.0,white,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Stop Light/Sign Violation
413527,19.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Investigation
413528,21.0,black,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
413533,23.0,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
413558,30.0,white,male,False,True,False,False,False,True,False,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
413562,35.0,black,female,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
413567,25.0,unknown,male,False,True,False,False,True,False,True,Other Official Information,Other Official Information,Other Motor Vehicle Violation
413571,22.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Other Motor Vehicle Violation
413584,36.0,white,female,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
413596,26.0,black,male,False,True,False,False,True,False,True,Erratic/Suspicious Behavior,Erratic/Suspicious Behavior,Vehicle Equipment Violation
413597,19.0,white,male,False,True,False,False,False,False,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
413614,20.0,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Seat Belt Violation
413628,21.0,white,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
413629,21.0,white,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
413630,23.0,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Safe Movement Violation
413637,17.0,white,male,False,True,False,False,False,True,True,,Other Official Information,Speed Limit Violation
413654,35.0,black,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Checkpoint
413679,26.0,white,male,False,True,False,True,False,True,True,,Other Official Information,Stop Light/Sign Violation
413710,27.0,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Seat Belt Violation
413713,38.0,unknown,male,False,True,False,False,False,False,True,,Erratic/Suspicious Behavior,Speed Limit Violation
413714,39.0,black,male,True,False,False,False,False,True,False,,Other Official Information,Vehicle Regulatory Violation
413719,17.0,white,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
413721,45.0,white,female,False,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
413741,22.0,white,female,False,False,True,False,False,True,True,,Other Official Information,Seat Belt Violation
413744,24.0,white,male,False,False,True,False,False,False,True,,Erratic/Suspicious Behavior,Seat Belt Violation
413748,19.0,white,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Safe Movement Violation
413749,22.0,black,female,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
413785,19.0,black,male,False,False,True,False,False,True,True,,Other Official Information,Safe Movement Violation
413812,21.0,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Seat Belt Violation
413817,49.0,black,male,False,True,False,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
413837,24.0,black,male,True,False,False,False,False,True,False,,Other Official Information,Seat Belt Violation
413861,29.0,white,male,True,False,False,False,False,True,True,,Other Official Information,Speed Limit Violation
413867,32.0,unknown,female,False,True,False,False,False,True,True,,Witness Observation,Seat Belt Violation
413896,19.0,black,male,False,True,False,False,False,True,True,,Witness Observation,Vehicle Regulatory Violation
413903,22.0,black,male,True,False,False,False,False,True,True,,Witness Observation,Seat Belt Violation
413907,21.0,black,male,False,False,True,False,False,True,True,,Witness Observation,Seat Belt Violation
413940,21.0,white,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
413947,25.0,white,female,False,False,True,False,False,True,True,,Other Official Information,Safe Movement Violation
413960,24.0,black,female,True,False,False,False,False,True,False,,Other Official Information,Seat Belt Violation
413965,20.0,black,female,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Seat Belt Violation
416689,18.0,white,male,False,False,True,False,False,True,True,,Suspicious Movement|Informant Tip,Safe Movement Violation
416690,24.0,white,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
416691,27.0,white,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband,Vehicle Equipment Violation
416692,19.0,black,male,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband,Stop Light/Sign Violation
416693,29.0,black,male,False,False,True,False,False,True,False,,Suspicious Movement,Vehicle Regulatory Violation
416694,22.0,black,male,False,False,True,False,False,True,True,,Suspicious Movement,Seat Belt Violation
416695,62.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior|Informant Tip,Speed Limit Violation
416696,31.0,white,male,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband,Vehicle Equipment Violation
416697,41.0,white,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
416698,26.0,white,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband|Witness Observation,Vehicle Regulatory Violation
416699,52.0,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior|Informant Tip,Vehicle Equipment Violation
416700,18.0,black,male,False,False,True,False,False,True,True,,Suspicious Movement,Safe Movement Violation
416701,22.0,white,male,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband,Stop Light/Sign Violation
416702,24.0,white,female,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
416703,18.0,white,female,False,False,True,False,False,False,True,,Informant Tip,Speed Limit Violation
416704,24.0,black,male,True,False,False,True,False,True,True,,Other Official Information,Safe Movement Violation
416705,21.0,black,male,False,False,True,False,False,True,True,,Suspicious Movement,Safe Movement Violation
416706,53.0,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
416707,26.0,black,male,False,True,False,False,False,False,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
416708,21.0,black,male,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband|Informant Tip,Seat Belt Violation
416709,39.0,black,male,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband,Investigation
416710,48.0,black,male,False,True,False,True,False,False,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
416711,22.0,white,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
416712,29.0,black,male,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband|Informant Tip,Vehicle Regulatory Violation
416713,18.0,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
416714,25.0,white,male,False,True,False,False,False,True,True,,Informant Tip,Stop Light/Sign Violation
416715,35.0,white,male,True,False,False,False,False,True,False,,Suspicious Movement,Speed Limit Violation
416716,22.0,black,male,False,True,False,False,False,True,False,,Erratic/Suspicious Behavior,Other Motor Vehicle Violation
416717,50.0,black,male,True,False,False,False,False,True,False,,Suspicious Movement,Vehicle Regulatory Violation
416718,26.0,hispanic,male,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband|Suspicious Movement,Vehicle Regulatory Violation
416719,33.0,black,male,False,True,False,False,False,True,False,,Erratic/Suspicious Behavior|Informant Tip,Vehicle Regulatory Violation
416720,39.0,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
416721,20.0,white,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
416722,19.0,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
416723,18.0,hispanic,male,False,False,True,False,False,True,False,,Suspicious Movement,Safe Movement Violation
416724,22.0,black,male,False,True,False,False,False,True,True,,Suspicious Movement|Informant Tip,Vehicle Regulatory Violation
416725,37.0,black,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband|Informant Tip,Vehicle Regulatory Violation
416726,23.0,black,male,False,False,False,False,False,True,True,,Observation of Suspected Contraband,Investigation
416727,49.0,black,male,False,False,True,False,False,True,True,,Informant Tip,Vehicle Regulatory Violation
416728,44.0,black,male,False,False,True,False,False,False,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
416729,46.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
416730,32.0,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
416731,25.0,black,male,False,False,True,False,False,True,False,,Suspicious Movement,Speed Limit Violation
416732,29.0,white,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
416733,26.0,black,male,False,True,False,False,False,True,True,,Informant Tip,Vehicle Regulatory Violation
416734,33.0,black,male,False,False,True,False,False,True,True,,Suspicious Movement,Safe Movement Violation
416735,30.0,white,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior|Informant Tip,Vehicle Regulatory Violation
416736,20.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Investigation
416737,25.0,black,male,True,False,False,True,True,True,True,Suspicious Movement,Suspicious Movement,Vehicle Equipment Violation
416738,22.0,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband|Suspicious Movement|Informant Tip,Vehicle Regulatory Violation
416739,20.0,black,female,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Investigation
416740,30.0,black,male,True,False,False,False,False,True,False,,Erratic/Suspicious Behavior,Safe Movement Violation
416741,23.0,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
416742,19.0,hispanic,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
416743,30.0,black,male,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband,Stop Light/Sign Violation
416744,26.0,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
416745,23.0,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Stop Light/Sign Violation
416746,27.0,black,male,False,False,False,False,False,False,True,,Suspicious Movement,Vehicle Regulatory Violation
416747,22.0,black,female,False,False,True,False,False,True,True,,Observation of Suspected Contraband|Informant Tip,Vehicle Regulatory Violation
416748,21.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior|Informant Tip,Stop Light/Sign Violation
416749,32.0,white,male,False,False,True,False,False,False,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
416750,19.0,white,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband|Informant Tip,Vehicle Equipment Violation
416751,33.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior|Informant Tip,Vehicle Regulatory Violation
416752,31.0,hispanic,male,False,True,False,False,False,True,True,,Informant Tip,Investigation
416753,22.0,black,male,False,True,False,False,False,True,True,,Suspicious Movement,Stop Light/Sign Violation
416754,32.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Stop Light/Sign Violation
416755,35.0,hispanic,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband|Informant Tip,Vehicle Regulatory Violation
416756,22.0,black,male,False,False,True,False,False,True,True,,Suspicious Movement,Vehicle Equipment Violation
416757,28.0,black,male,False,True,False,False,False,True,True,,Suspicious Movement,Vehicle Regulatory Violation
416758,42.0,hispanic,male,False,True,False,False,False,False,True,,Erratic/Suspicious Behavior|Informant Tip,Other Motor Vehicle Violation
416759,19.0,black,female,False,False,True,True,False,True,True,,Suspicious Movement,Seat Belt Violation
416760,21.0,black,female,False,False,True,False,False,False,False,,Suspicious Movement,Stop Light/Sign Violation
416761,27.0,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior|Suspicious Movement|Informant Tip,Safe Movement Violation
416762,22.0,white,female,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior|Informant Tip,Investigation
416763,45.0,black,male,False,False,True,False,False,True,True,,Suspicious Movement,Vehicle Equipment Violation
416764,29.0,black,male,False,False,True,False,False,True,True,,Suspicious Movement,Vehicle Equipment Violation
416765,23.0,black,male,False,True,False,False,False,True,True,,Suspicious Movement,Investigation
416766,50.0,black,male,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband|Informant Tip|Other Official Information,Vehicle Regulatory Violation
416767,22.0,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
416768,26.0,white,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior|Suspicious Movement,Speed Limit Violation
416769,23.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
416770,23.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
416771,49.0,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
416772,23.0,black,male,False,True,False,False,False,True,True,,Suspicious Movement,Speed Limit Violation
416773,27.0,black,female,False,False,True,False,False,True,False,,Erratic/Suspicious Behavior|Informant Tip,Vehicle Regulatory Violation
416774,43.0,black,male,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband|Informant Tip,Vehicle Regulatory Violation
416775,39.0,hispanic,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
416776,27.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
416777,25.0,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
416778,28.0,black,male,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior|Suspicious Movement,Vehicle Regulatory Violation
416779,27.0,black,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Investigation
416780,19.0,black,male,False,True,False,True,False,True,True,,Suspicious Movement|Informant Tip,Vehicle Regulatory Violation
416781,20.0,black,male,False,False,True,False,True,True,True,Suspicious Movement|Informant Tip,Suspicious Movement|Informant Tip,Other Motor Vehicle Violation
416782,32.0,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
416783,26.0,black,male,False,False,True,False,False,True,True,,Suspicious Movement,Other Motor Vehicle Violation
416784,37.0,white,female,False,True,False,False,False,True,True,,Suspicious Movement,Seat Belt Violation
416785,39.0,black,male,False,True,False,False,False,True,True,,Suspicious Movement,Vehicle Regulatory Violation
416786,25.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
416787,27.0,black,female,False,True,False,False,False,True,False,,Observation of Suspected Contraband,Seat Belt Violation
416798,24.0,white,male,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior,Other Motor Vehicle Violation
416816,24.0,white,male,False,False,True,False,False,False,True,,Other Official Information,Vehicle Regulatory Violation
416818,19.0,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Checkpoint
416841,21.0,black,male,True,False,False,False,False,True,True,,Other Official Information,Speed Limit Violation
416843,21.0,black,female,True,False,False,False,False,True,True,,Other Official Information,Seat Belt Violation
416844,36.0,black,male,False,True,False,False,False,False,False,,Observation of Suspected Contraband,Seat Belt Violation
416852,26.0,black,female,False,False,True,False,False,True,True,,Other Official Information,Safe Movement Violation
416877,37.0,black,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Safe Movement Violation
416879,23.0,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
416880,49.0,black,male,True,False,False,False,False,True,True,,Other Official Information,Checkpoint
416885,19.0,white,male,False,True,False,False,False,True,True,,Other Official Information,Stop Light/Sign Violation
416906,32.0,white,female,False,True,False,False,False,False,True,,Erratic/Suspicious Behavior,Safe Movement Violation
416908,42.0,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Investigation
416974,29.0,white,female,True,False,False,False,True,True,False,Other Official Information,Other Official Information,Vehicle Regulatory Violation
416980,26.0,white,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Seat Belt Violation
417004,34.0,white,male,True,False,False,False,False,True,True,,Other Official Information,Speed Limit Violation
417022,21.0,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Seat Belt Violation
417028,20.0,black,male,False,False,True,False,False,False,False,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
417067,23.0,black,male,False,True,False,False,False,False,False,,Suspicious Movement,Investigation
417068,23.0,black,male,False,True,False,False,False,False,False,,Suspicious Movement,Investigation
417071,21.0,white,male,True,False,False,False,False,False,False,,Other Official Information,Driving While Impaired
417081,28.0,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Checkpoint
417082,21.0,white,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Checkpoint
417100,23.0,white,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
417107,19.0,white,male,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
417113,20.0,white,female,False,True,False,False,False,False,False,,Observation of Suspected Contraband,Stop Light/Sign Violation
417141,21.0,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
417144,30.0,white,male,False,True,False,False,False,False,True,,Other Official Information,Vehicle Equipment Violation
417171,18.0,white,male,False,True,False,False,False,False,True,,Erratic/Suspicious Behavior,Speed Limit Violation
417174,22.0,white,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
417176,29.0,black,male,False,False,True,True,False,True,True,,Observation of Suspected Contraband,Seat Belt Violation
417178,36.0,black,female,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Stop Light/Sign Violation
417198,30.0,white,male,False,False,True,True,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
417258,22.0,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
417261,23.0,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
417274,36.0,black,male,False,True,False,True,False,True,False,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
417305,30.0,unknown,male,True,False,False,False,False,True,True,,Other Official Information,Speed Limit Violation
417403,35.0,black,female,True,False,False,True,False,False,True,,Observation of Suspected Contraband,Checkpoint
417405,18.0,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Checkpoint
417425,27.0,white,male,False,True,False,False,False,False,False,,Erratic/Suspicious Behavior,Seat Belt Violation
417436,19.0,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Seat Belt Violation
417441,51.0,white,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Seat Belt Violation
417453,20.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Seat Belt Violation
417512,38.0,white,female,False,True,False,False,False,True,True,,Informant Tip,Vehicle Regulatory Violation
417519,22.0,white,male,False,False,True,False,False,False,True,,Suspicious Movement,Other Motor Vehicle Violation
417520,29.0,black,female,True,False,False,False,False,True,False,,Other Official Information,Seat Belt Violation
417537,21.0,white,male,False,True,False,True,False,True,False,,Observation of Suspected Contraband,Vehicle Equipment Violation
417543,23.0,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Seat Belt Violation
417557,18.0,asian/pacific islander,male,False,True,False,False,False,False,False,,Other Official Information,Stop Light/Sign Violation
417575,20.0,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Checkpoint
417590,21.0,white,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Safe Movement Violation
417596,20.0,black,male,False,False,True,False,False,False,True,,Erratic/Suspicious Behavior,Checkpoint
417597,25.0,black,female,False,True,False,False,False,False,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
417614,34.0,white,female,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
417634,19.0,white,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
420403,23.0,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband|Informant Tip,Vehicle Equipment Violation
420404,32.0,black,male,True,False,False,False,False,True,False,,Suspicious Movement,Vehicle Regulatory Violation
420405,26.0,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
420406,18.0,white,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
420407,26.0,black,male,False,False,True,False,False,True,True,,Suspicious Movement,Seat Belt Violation
420408,44.0,white,male,False,False,True,True,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband|Suspicious Movement|Informant Tip|Other Official Information,Seat Belt Violation
420409,27.0,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
420410,21.0,black,male,False,True,False,False,True,True,False,Erratic/Suspicious Behavior|Informant Tip,Erratic/Suspicious Behavior|Informant Tip,Vehicle Regulatory Violation
420411,28.0,black,male,False,True,False,False,False,False,True,,Suspicious Movement,Investigation
420412,23.0,black,female,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Seat Belt Violation
420413,60.0,white,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
420414,20.0,white,male,False,True,False,False,True,True,False,Erratic/Suspicious Behavior,Erratic/Suspicious Behavior,Safe Movement Violation
420415,21.0,black,male,False,True,False,False,False,True,True,,Suspicious Movement,Vehicle Regulatory Violation
420416,45.0,black,male,False,False,True,False,False,True,False,,Suspicious Movement,Vehicle Equipment Violation
420417,21.0,black,female,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband,Speed Limit Violation
420418,19.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior|Informant Tip,Stop Light/Sign Violation
420419,47.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
420420,23.0,black,male,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior|Informant Tip,Stop Light/Sign Violation
420421,21.0,white,male,False,False,True,False,True,True,False,Erratic/Suspicious Behavior,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
420422,49.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
420423,37.0,black,male,False,True,False,False,False,False,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
420424,20.0,other,male,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior,Stop Light/Sign Violation
420425,28.0,white,female,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
420426,34.0,black,male,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband|Informant Tip,Vehicle Equipment Violation
420427,34.0,hispanic,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Investigation
420428,23.0,black,male,False,False,True,True,False,True,True,,Suspicious Movement,Safe Movement Violation
420429,23.0,black,male,False,True,False,False,False,True,False,,Suspicious Movement,Vehicle Regulatory Violation
420430,19.0,other,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
420431,35.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
420432,24.0,white,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband|Informant Tip,Speed Limit Violation
420433,17.0,white,female,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband,Safe Movement Violation
420434,52.0,white,male,True,False,False,False,False,True,True,,Suspicious Movement,Investigation
420435,22.0,black,female,False,True,False,False,False,True,True,,Suspicious Movement,Vehicle Regulatory Violation
420436,24.0,black,male,False,False,False,False,False,False,False,,Suspicious Movement,Vehicle Regulatory Violation
420437,18.0,white,female,False,False,True,False,False,True,True,,Suspicious Movement|Informant Tip,Safe Movement Violation
420438,24.0,black,male,False,False,True,True,False,True,True,,Suspicious Movement,Speed Limit Violation
420439,42.0,black,male,False,True,False,False,True,True,True,Erratic/Suspicious Behavior|Informant Tip,Erratic/Suspicious Behavior|Informant Tip,Investigation
420440,42.0,black,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior|Informant Tip,Investigation
420441,21.0,black,male,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior|Informant Tip,Safe Movement Violation
420442,39.0,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
420443,21.0,white,male,True,False,False,False,False,True,True,,Suspicious Movement,Driving While Impaired
420444,33.0,black,male,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior|Informant Tip,Safe Movement Violation
420445,56.0,white,male,True,False,False,True,False,True,True,,Informant Tip,Seat Belt Violation
420446,23.0,white,male,False,True,False,False,False,False,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband,Vehicle Regulatory Violation
420447,32.0,black,male,False,False,True,False,False,True,True,,Other Official Information,Safe Movement Violation
420448,48.0,black,male,False,True,False,False,False,True,True,,Informant Tip,Vehicle Regulatory Violation
420449,20.0,white,female,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Investigation
