,subject_age,subject_race,subject_sex,arrest_made,citation_issued,warning_issued,contraband_found,frisk_performed,search_person,search_vehicle,reason_for_frisk,reason_for_search,reason_for_stop
378834,36,black,male,False,False,True,False,False,False,True,,Observation of Suspected Contraband|Erratic/Suspicious Behavior,Vehicle Equipment Violation
378835,26,black,male,False,True,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
378836,32,black,male,False,False,True,False,False,False,True,,Erratic/Suspicious Behavior|Other Official Information,Vehicle Equipment Violation
378837,21,hispanic,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
378838,25,black,female,False,True,False,False,False,False,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
378839,28,black,male,False,False,True,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
378840,28,asian/pacific islander,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
378841,42,black,male,True,False,False,False,True,True,True,Erratic/Suspicious Behavior,Erratic/Suspicious Behavior,Driving While Impaired
378842,34,hispanic,male,True,False,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
378843,54,black,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
378844,29,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Safe Movement Violation
378845,22,white,female,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
378846,25,white,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
378847,21,black,male,True,False,False,True,True,True,True,Observation of Suspected Contraband,Observation of Suspected Contraband,Safe Movement Violation
378848,21,black,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
378849,28,black,male,False,True,False,False,False,False,True,,Other Official Information,Vehicle Regulatory Violation
378850,34,black,male,True,False,False,False,False,True,True,,Suspicious Movement,Driving While Impaired
378851,30,black,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
378852,47,black,female,False,True,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
378853,25,black,male,False,False,True,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
378854,20,hispanic,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
378855,18,black,male,False,False,True,False,False,True,True,,Other Official Information,Stop Light/Sign Violation
378856,18,black,male,False,False,True,False,False,True,True,,Other Official Information,Speed Limit Violation
378857,36,black,male,True,False,False,False,False,True,False,,Other Official Information,Speed Limit Violation
378858,20,white,male,True,False,False,False,False,True,False,,Other Official Information,Stop Light/Sign Violation
378859,26,hispanic,male,True,False,False,False,False,True,True,,Other Official Information,Stop Light/Sign Violation
378860,21,black,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
378861,26,black,male,False,False,True,False,False,True,True,,Other Official Information,Stop Light/Sign Violation
378862,32,white,male,True,False,False,True,False,True,True,,Other Official Information,Speed Limit Violation
378863,50,black,female,True,False,False,False,False,True,False,,Other Official Information,Stop Light/Sign Violation
378864,20,black,male,True,False,False,False,False,True,False,,Erratic/Suspicious Behavior,Speed Limit Violation
378865,21,white,male,False,True,False,False,False,True,True,,Other Official Information,Speed Limit Violation
384918,40,white,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Seat Belt Violation
384919,17,black,male,True,False,False,False,False,True,True,,Other Official Information,Seat Belt Violation
384920,19,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband|Suspicious Movement,Seat Belt Violation
384921,30,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Seat Belt Violation
384922,19,black,male,False,True,False,False,True,True,True,Erratic/Suspicious Behavior,Erratic/Suspicious Behavior,Seat Belt Violation
384923,35,black,female,False,True,False,False,False,True,True,,Suspicious Movement|Erratic/Suspicious Behavior,Seat Belt Violation
384924,43,black,female,True,False,False,False,False,True,False,,Other Official Information,Seat Belt Violation
384925,30,black,male,False,True,False,False,True,True,False,Erratic/Suspicious Behavior,Erratic/Suspicious Behavior,Seat Belt Violation
384926,22,white,male,False,True,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
384927,38,white,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
384928,35,white,male,False,True,False,False,False,False,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
384929,21,white,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
384930,30,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband|Other Official Information,Vehicle Equipment Violation
384931,26,hispanic,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
384932,22,white,female,True,False,False,False,False,True,False,,Suspicious Movement,Driving While Impaired
384933,27,white,female,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
384934,24,white,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
384935,28,white,male,True,False,False,False,False,True,True,,Witness Observation,Driving While Impaired
384936,22,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
384937,50,black,female,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
384938,46,hispanic,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Driving While Impaired
384939,21,black,female,False,True,False,False,False,False,True,,Suspicious Movement,Vehicle Regulatory Violation
384940,37,white,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Safe Movement Violation
384941,29,black,male,False,False,True,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
384942,22,black,male,False,True,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
384943,43,black,female,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
384944,26,white,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
384945,44,black,female,True,False,False,False,False,True,False,,Erratic/Suspicious Behavior,Driving While Impaired
384946,18,hispanic,male,True,False,False,False,False,True,False,,Other Official Information,Vehicle Regulatory Violation
384947,30,asian/pacific islander,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
384948,33,hispanic,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband,Vehicle Regulatory Violation
384949,51,black,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
384950,49,white,female,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
384951,28,white,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
384952,24,white,female,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
384953,48,white,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
384954,26,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
384955,26,hispanic,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
384956,50,black,male,True,False,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
384957,26,white,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
384958,23,white,female,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
384959,33,hispanic,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
384960,37,black,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
384961,38,white,female,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
384962,36,white,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
384963,23,white,female,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
384964,23,white,female,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
384965,43,black,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
384966,23,white,female,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
384967,25,white,male,True,False,False,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
384968,26,black,male,False,False,True,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
384969,49,black,male,True,False,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
384970,19,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Safe Movement Violation
384971,19,white,male,True,False,False,False,False,True,False,,Erratic/Suspicious Behavior,Driving While Impaired
384972,21,black,male,False,True,False,False,False,True,True,,Other Official Information|Suspicious Movement|Observation of Suspected Contraband,Safe Movement Violation
384973,33,black,male,False,False,True,False,False,False,True,,Observation of Suspected Contraband,Safe Movement Violation
384974,21,black,male,False,False,True,True,True,True,True,Other Official Information,Other Official Information,Vehicle Equipment Violation
384975,23,black,male,True,False,False,False,True,True,True,Other Official Information,Other Official Information,Vehicle Equipment Violation
384976,30,black,female,False,False,True,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
384977,24,white,male,True,False,False,False,False,True,False,,Suspicious Movement,Driving While Impaired
384978,26,black,male,True,False,False,False,False,True,False,,Suspicious Movement,Driving While Impaired
384979,22,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Safe Movement Violation
384980,30,hispanic,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
384981,29,white,female,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
384982,28,hispanic,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
384983,24,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Safe Movement Violation
384984,26,black,male,True,False,False,False,False,True,True,,Other Official Information,Safe Movement Violation
384985,38,black,female,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
384986,20,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
384987,23,white,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
384988,43,white,male,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior,Driving While Impaired
384989,30,black,male,True,False,False,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
384990,24,black,male,False,True,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
384991,20,hispanic,male,True,False,False,False,False,True,False,,Other Official Information,Vehicle Regulatory Violation
384992,52,black,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
384993,20,black,male,True,False,False,False,False,True,False,,Other Official Information,Vehicle Regulatory Violation
384994,29,white,male,True,False,False,False,False,True,False,,Witness Observation,Driving While Impaired
384995,28,black,male,False,True,False,True,False,True,True,,Other Official Information,Safe Movement Violation
384996,20,black,male,False,True,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
384997,23,white,male,True,False,False,False,False,True,True,,Other Official Information,Safe Movement Violation
384998,61,black,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior|Other Official Information,Driving While Impaired
384999,39,hispanic,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
385000,52,black,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
385001,23,white,male,False,True,False,False,False,True,False,,Erratic/Suspicious Behavior,Driving While Impaired
385002,47,black,male,False,True,False,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
385003,25,black,male,True,False,False,True,False,True,True,,Other Official Information,Vehicle Regulatory Violation
385004,22,black,male,False,True,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
385005,27,white,female,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
385006,21,black,male,False,False,True,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
385007,27,black,female,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
385008,30,white,female,True,False,False,False,False,True,False,,Suspicious Movement,Driving While Impaired
385009,22,black,male,False,True,False,False,False,False,True,,Other Official Information,Safe Movement Violation
385010,45,white,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
385011,43,black,male,False,False,True,False,True,True,True,Observation of Suspected Contraband,Observation of Suspected Contraband,Safe Movement Violation
385012,29,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
385013,23,hispanic,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
385014,26,white,male,True,False,False,False,False,True,False,,Erratic/Suspicious Behavior,Driving While Impaired
385015,21,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
385016,50,black,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
385017,20,hispanic,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
385018,29,white,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
385019,20,black,male,True,False,False,False,False,True,False,,Other Official Information,Vehicle Regulatory Violation
385020,28,white,female,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
385021,43,white,male,True,False,False,False,False,True,False,,Witness Observation,Driving While Impaired
385022,37,hispanic,female,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
385023,24,white,female,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
385024,63,black,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
385025,20,black,male,True,False,False,False,False,True,False,,Observation of Suspected Contraband,Driving While Impaired
385026,34,black,male,False,True,False,False,False,True,False,,Other Official Information,Driving While Impaired
385027,48,black,male,False,True,False,False,True,True,False,Erratic/Suspicious Behavior,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
385028,38,black,male,False,True,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
385029,20,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
385030,30,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
385031,25,hispanic,male,False,True,False,False,False,True,False,,Other Official Information,Vehicle Regulatory Violation
385032,20,white,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
385033,17,white,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
385034,30,white,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Driving While Impaired
385035,30,white,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
385036,21,hispanic,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Driving While Impaired
385037,26,hispanic,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
385038,42,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
385039,30,white,female,False,False,True,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
385040,27,white,female,False,True,False,True,False,True,True,,Other Official Information,Vehicle Regulatory Violation
385041,25,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Safe Movement Violation
385042,24,hispanic,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband|Other Official Information,Driving While Impaired
385043,40,black,male,False,False,True,False,True,True,True,Erratic/Suspicious Behavior,Erratic/Suspicious Behavior,Vehicle Equipment Violation
385044,46,white,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
385045,25,white,male,True,False,False,False,False,True,False,,Suspicious Movement,Driving While Impaired
385046,25,hispanic,male,True,False,False,False,True,True,False,Erratic/Suspicious Behavior,Erratic/Suspicious Behavior,Driving While Impaired
385047,25,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
385048,41,white,male,True,False,False,False,False,True,False,,Other Official Information,Speed Limit Violation
385049,49,white,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
385050,22,black,female,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Stop Light/Sign Violation
385051,30,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
385052,42,hispanic,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
385053,25,white,male,False,True,False,False,False,True,True,,Other Official Information,Speed Limit Violation
385054,29,black,female,False,False,True,False,True,True,False,Other Official Information,Other Official Information,Speed Limit Violation
385055,23,hispanic,male,False,True,False,False,False,True,False,,Other Official Information,Speed Limit Violation
385056,30,hispanic,male,True,False,False,False,False,True,True,,Other Official Information,Speed Limit Violation
385057,22,white,female,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
385058,24,white,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
385059,40,hispanic,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Other Motor Vehicle Violation
385060,31,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Investigation
385061,28,hispanic,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Other Motor Vehicle Violation
385062,55,white,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Investigation
385063,37,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Investigation
385064,41,black,female,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior,Investigation
385065,32,black,male,True,False,False,False,False,True,False,,Other Official Information,Other Motor Vehicle Violation
385066,26,black,male,True,False,False,False,False,True,True,,Other Official Information,Investigation
385067,22,black,male,False,True,False,False,False,True,True,,Other Official Information,Investigation
385068,27,black,male,False,False,True,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
385069,23,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Other Motor Vehicle Violation
385070,19,black,male,False,True,False,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
385071,61,black,male,True,False,False,False,False,True,True,,Other Official Information,Investigation
385072,29,hispanic,male,False,True,False,False,False,False,True,,Erratic/Suspicious Behavior,Other Motor Vehicle Violation
385073,29,black,male,True,False,False,False,False,True,False,,Erratic/Suspicious Behavior,Other Motor Vehicle Violation
385074,26,black,female,False,True,False,True,False,True,True,,Other Official Information,Other Motor Vehicle Violation
385075,24,white,male,True,False,False,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
385076,38,black,male,False,True,False,False,False,True,False,,Other Official Information,Other Motor Vehicle Violation
385077,23,black,male,True,False,False,False,False,True,False,,Other Official Information,Investigation
385078,20,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Investigation
385079,42,white,male,True,False,False,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
385080,63,white,female,True,False,False,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
385081,23,hispanic,male,False,True,False,False,False,False,True,,Observation of Suspected Contraband,Investigation
385082,25,black,male,True,False,False,False,False,True,False,,Suspicious Movement,Investigation
385083,19,black,male,False,False,False,False,False,True,True,,Other Official Information,Investigation
385084,29,black,female,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Investigation
385085,56,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Investigation
385086,19,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
385087,25,black,female,True,False,False,False,False,True,False,,Other Official Information,Investigation
385088,29,black,male,True,False,False,False,False,True,False,,Other Official Information,Other Motor Vehicle Violation
385089,20,black,male,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior|Other Official Information,Investigation
385090,32,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Investigation
385091,21,black,male,False,False,True,False,False,True,False,,Other Official Information,Investigation
385092,30,white,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Other Motor Vehicle Violation
385093,30,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Other Motor Vehicle Violation
385094,32,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Investigation
385095,26,black,male,True,False,False,False,False,True,True,,Other Official Information,Investigation
385096,41,black,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband,Other Motor Vehicle Violation
385097,20,white,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Investigation
385098,32,black,female,True,False,False,False,False,True,False,,Other Official Information,Other Motor Vehicle Violation
385099,56,white,male,True,False,False,True,False,True,True,,Suspicious Movement,Investigation
385100,35,hispanic,male,False,False,False,False,False,False,True,,Other Official Information,Investigation
385101,19,white,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
385102,22,hispanic,male,False,True,False,False,False,True,True,,Other Official Information,Investigation
385103,39,white,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Other Motor Vehicle Violation
385104,26,black,male,False,False,True,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
385105,36,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Other Motor Vehicle Violation
385106,19,black,female,False,False,True,False,False,True,True,,Other Official Information,Investigation
385107,26,black,male,True,False,False,False,False,True,True,,Suspicious Movement,Other Motor Vehicle Violation
385108,34,black,female,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Investigation
385109,30,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
385110,24,black,female,True,False,False,True,False,True,True,,Other Official Information,Investigation
385111,21,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Investigation
385112,38,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Investigation
385113,31,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Investigation
385114,31,black,male,False,True,False,False,False,False,True,,Other Official Information,Other Motor Vehicle Violation
385115,28,hispanic,male,True,False,False,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
385116,21,black,female,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband|Suspicious Movement,Other Motor Vehicle Violation
385117,28,hispanic,male,False,False,True,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
385118,18,white,male,True,False,False,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
385119,58,white,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Other Motor Vehicle Violation
385120,33,black,female,True,False,False,False,False,True,False,,Other Official Information,Other Motor Vehicle Violation
385121,23,black,male,True,False,False,False,False,True,False,,Other Official Information,Other Motor Vehicle Violation
385122,40,white,female,True,False,False,False,False,True,False,,Other Official Information,Other Motor Vehicle Violation
385123,21,hispanic,male,True,False,False,False,False,True,False,,Other Official Information,Other Motor Vehicle Violation
385124,21,black,male,True,False,False,False,False,True,False,,Other Official Information,Other Motor Vehicle Violation
385125,46,black,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
385126,26,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Investigation
385127,31,black,male,True,False,False,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
385128,26,hispanic,male,True,False,False,False,False,True,True,,Other Official Information,Investigation
385129,42,black,female,False,True,False,False,True,True,False,Observation of Suspected Contraband,Observation of Suspected Contraband,Investigation
385130,21,white,female,True,False,False,False,False,True,False,,Other Official Information,Other Motor Vehicle Violation
385131,30,black,male,True,False,False,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
391584,32,black,male,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior,Seat Belt Violation
391585,37,black,male,True,False,False,True,False,True,True,,Other Official Information,Seat Belt Violation
391586,25,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Seat Belt Violation
391587,58,black,male,True,False,False,False,False,True,False,,Other Official Information,Seat Belt Violation
391588,16,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Seat Belt Violation
391589,19,black,male,False,True,False,False,False,False,True,,Suspicious Movement,Seat Belt Violation
391590,19,black,male,False,True,False,False,False,True,True,,Other Official Information,Seat Belt Violation
391591,24,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
391592,20,hispanic,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
391593,25,black,female,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
391594,45,white,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband|Erratic/Suspicious Behavior,Vehicle Regulatory Violation
391595,43,black,female,True,False,False,False,False,True,False,,Erratic/Suspicious Behavior,Driving While Impaired
391596,24,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
391597,20,black,male,False,False,True,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
391598,18,white,male,False,True,False,True,False,True,False,,Other Official Information,Vehicle Equipment Violation
391599,34,black,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
391600,26,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
391601,52,black,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
391602,20,black,male,False,False,True,False,False,True,True,,Suspicious Movement,Safe Movement Violation
391603,35,black,male,True,False,False,True,True,True,True,Erratic/Suspicious Behavior,Erratic/Suspicious Behavior,Vehicle Equipment Violation
391604,27,black,female,True,False,False,False,False,True,False,,Other Official Information,Safe Movement Violation
391605,30,hispanic,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
391606,25,white,male,True,False,False,False,False,True,False,,Observation of Suspected Contraband,Driving While Impaired
391607,32,black,female,False,True,False,False,False,True,False,,Other Official Information,Driving While Impaired
391608,20,black,female,False,True,False,True,False,True,True,,Suspicious Movement|Erratic/Suspicious Behavior|Other Official Information,Vehicle Regulatory Violation
391609,18,black,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
391610,27,black,male,False,False,True,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
391611,21,white,male,True,False,False,False,False,True,False,,Erratic/Suspicious Behavior,Driving While Impaired
391612,22,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
391613,23,white,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
391614,34,hispanic,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
391615,28,black,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
391616,25,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior|Suspicious Movement,Vehicle Regulatory Violation
391617,20,black,male,True,False,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
391618,20,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
391619,32,white,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
391620,47,white,female,False,True,False,False,False,True,True,,Suspicious Movement,Vehicle Regulatory Violation
391621,32,white,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
391622,26,hispanic,male,True,False,False,False,False,True,True,,Suspicious Movement,Safe Movement Violation
391623,41,hispanic,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior|Suspicious Movement,Driving While Impaired
391624,30,black,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
391625,46,hispanic,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
391626,41,black,male,False,True,False,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
391627,40,hispanic,male,True,False,False,False,False,True,False,,Other Official Information,Vehicle Regulatory Violation
391628,42,black,male,False,False,True,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
391629,24,white,female,True,False,False,False,False,True,False,,Other Official Information,Vehicle Regulatory Violation
391630,27,black,male,False,False,True,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
391631,38,hispanic,male,True,False,False,False,False,True,False,,Erratic/Suspicious Behavior,Driving While Impaired
391632,43,white,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
391633,20,black,female,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
391634,59,other,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
391635,22,white,female,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
391636,47,black,male,False,True,False,False,False,True,False,,Other Official Information,Driving While Impaired
