,subject_age,subject_race,subject_sex,arrest_made,citation_issued,warning_issued,contraband_found,search_person,search_vehicle,reason_for_search,reason_for_stop
2652438,32.0,white,male,True,False,False,False,True,True,prob,------(a)
2652439,48.0,white,female,False,False,False,False,True,True,k-,------.-(c)
2652440,20.0,white,male,True,False,False,False,True,True,prob,--*
2652441,36.0,white,female,False,False,False,False,True,True,prob,--*
2652447,36.0,white,male,True,False,False,False,True,True,k-,-------(c)
2652448,21.0,white,male,False,True,False,False,True,True,prob,------(a-)
2652449,19.0,white,male,False,True,False,False,True,True,prob,------.-(b)
2652455,25.0,black,male,False,False,True,False,True,True,prob,------.-(b)
2652456,47.0,white,male,False,False,False,False,True,True,prob,------(d)
2652457,19.0,white,male,False,True,False,False,True,True,prob,------(a)
2652458,19.0,white,male,False,False,False,False,True,True,prob,--*
2652459,29.0,black,male,False,True,False,False,False,True,cons,------(h)
2652460,21.0,black,female,False,False,True,False,True,True,prob,------.-
2652461,23.0,white,male,True,False,False,False,True,True,prob,------(c)
2652481,29.0,black,male,False,False,True,False,True,True,k-,------(d)
2652482,25.0,black,male,False,False,True,False,True,True,prob,------.-
2652483,31.0,hispanic,female,False,False,False,False,True,True,other,------.-(b)
2652484,32.0,black,male,False,False,False,False,True,True,prob,--*
2652485,22.0,white,male,True,False,False,False,True,True,incarrest,------(f)
2652486,24.0,white,female,False,True,False,False,True,True,k-,------(a)
2652487,23.0,white,male,True,False,False,False,True,True,k-,------.-(b)
2652488,25.0,black,male,False,False,True,False,True,True,k-,------
2652489,19.0,white,female,False,False,True,False,True,True,k-,-------(c)
2652510,18.0,white,female,False,False,True,False,True,True,prob,------.-(b)
2652511,23.0,white,female,False,True,False,False,True,True,prob,------(a)
2652512,56.0,white,male,False,False,False,False,True,False,incarrest,------.-(b)
2652513,36.0,black,male,False,True,False,False,True,True,k-,------(d)
2652514,30.0,other,male,False,False,False,False,True,True,cons,------.-
2652515,30.0,white,female,True,False,False,False,False,True,prob,--*
2652531,35.0,black,male,False,False,True,False,True,True,cons,------.-(b)
2652532,21.0,black,male,True,False,False,False,True,True,prob,------(a)
2652533,49.0,black,male,False,False,True,False,True,True,k-,------
2652534,51.0,black,male,True,False,False,False,True,False,incarrest,------(a)
2652535,20.0,black,male,True,False,False,False,True,True,prob,------.-
2652536,51.0,white,male,False,False,False,False,True,True,incarrest,------(b-)
2652537,54.0,asian/pacific islander,male,False,False,True,False,False,True,k-,------(a)
2652538,54.0,asian/pacific islander,male,False,False,True,False,False,True,k-,------(a)
2652539,54.0,asian/pacific islander,male,False,False,True,False,False,True,k-,------(a)
2652540,34.0,black,female,True,False,False,False,True,True,prob,-------(a)
2652541,24.0,black,male,False,True,False,False,True,True,k-,------(h-)
2652558,52.0,black,male,True,False,False,False,True,False,cons,-------(a)
2652559,60.0,black,male,False,True,False,False,False,True,prob,------(a)
2652560,32.0,white,female,False,True,False,False,True,True,incarrest,------(f)
2652561,27.0,black,male,False,True,False,False,True,True,prob,------.-(b)
2652562,20.0,black,male,False,False,True,False,True,True,k-,------(b)
2652584,55.0,white,male,False,True,False,False,True,True,cons,-------(a)
2652585,21.0,white,male,False,False,True,False,True,True,cons,------.-(b)
2652586,24.0,black,male,False,True,False,False,False,True,prob,------.-
2652620,18.0,white,male,False,False,False,False,True,True,prob,------.-(c)
2652621,36.0,white,male,False,False,False,False,False,True,k-,--*
2652622,22.0,white,male,False,True,False,False,False,True,k-,--
2652623,19.0,white,male,True,False,False,False,True,True,prob,--*
2652624,52.0,black,male,False,False,True,False,True,True,k-,--*
2652625,50.0,black,male,True,False,False,False,True,True,prob,------(a)
2652626,39.0,hispanic,male,False,True,False,False,True,True,k-,------(a)
2652627,31.0,white,male,False,False,True,False,True,True,prob,------(a)
2652628,23.0,white,female,False,True,False,False,True,True,k-,------(a-)
2652658,35.0,other,male,True,False,False,False,True,True,k-,-------(j)
2652659,22.0,white,male,True,False,False,False,True,True,cons,------
2652691,19.0,black,male,False,True,False,False,True,True,prob,------(b)
2652692,33.0,white,male,False,True,False,False,True,True,prob,------(h)
2652693,26.0,black,male,True,False,False,False,True,True,prob,------(a)
2652694,30.0,black,male,False,False,True,False,True,True,k-,------(a-)
2652695,34.0,white,male,True,False,False,False,True,True,prob,------(h-)
2652696,20.0,white,male,False,False,True,False,True,True,cons,------
2652709,58.0,white,male,False,False,True,False,True,True,cons,------(a)
2652710,25.0,black,male,True,False,False,False,True,True,prob,--*
2652711,29.0,white,male,False,True,False,False,True,True,prob,------(a-)
2652712,19.0,white,female,False,False,True,False,True,True,prob,------(h)
2652713,18.0,black,male,True,False,False,False,True,True,prob,--
2652714,21.0,black,male,False,True,False,False,True,True,prob,------(a-)
2652715,29.0,white,male,True,False,False,False,True,True,k-,------(f)
2652716,19.0,black,female,False,True,False,False,True,True,prob,------.-
2652717,25.0,white,female,False,False,False,False,True,True,incarrest,------(b)
2652731,21.0,white,female,True,False,False,False,True,True,prob,-------(a)
2652732,32.0,white,male,False,False,True,False,True,True,cons,------(a)
2652733,21.0,white,female,False,False,False,False,False,True,cons,--*
2652734,47.0,black,male,False,True,False,False,True,True,incarrest,------(a)
2652735,35.0,black,male,False,True,False,False,True,True,prob,------.-
2652736,43.0,white,male,True,False,False,False,True,True,prob,------.-(b)
2652737,57.0,asian/pacific islander,male,True,False,False,False,True,True,prob,------(a-)
2652738,19.0,black,male,False,False,True,False,False,True,prob,------.-
2652739,40.0,black,male,False,True,False,False,True,True,k-,------(a-)
2652740,34.0,white,male,True,False,False,False,True,True,cons,------(c)
2652741,46.0,black,female,False,True,False,False,True,True,prob,------(f)
2652742,22.0,white,male,True,False,False,False,True,True,prob,--*
2652773,20.0,black,female,True,False,False,False,True,True,prob,--
2652774,23.0,black,female,False,False,False,False,True,True,incarrest,------(a-)
2652775,28.0,black,male,False,True,False,False,True,True,prob,--*
2652776,25.0,black,male,False,False,False,False,True,True,prob,--
2652777,19.0,white,male,False,False,False,False,True,True,prob,------(f)
2652778,21.0,black,male,False,True,False,False,True,True,k-,------.-
2652779,29.0,white,male,False,True,False,False,True,True,prob,------(d)
2652780,25.0,white,male,True,False,False,False,True,True,prob,------.-(b)
2652781,20.0,white,male,True,False,False,False,True,True,k-,-------(c)
2652795,20.0,white,male,False,True,False,False,True,True,k-,------(a-)
2652796,19.0,white,male,False,True,False,False,True,True,prob,------(a)
2652797,18.0,white,male,False,False,True,False,True,True,prob,------(a)
2652798,36.0,white,male,False,False,True,False,True,True,prob,------.-(b)
2652799,25.0,black,male,False,True,False,False,True,True,prob,------(a-)
2652800,29.0,white,female,False,False,False,False,True,True,incarrest,-------.-(b)
2652801,22.0,hispanic,male,True,False,False,False,True,True,prob,------.-
2652802,22.0,black,female,False,True,False,False,True,True,prob,--*
2652816,18.0,black,male,False,True,False,False,False,True,prob,------.-(b)
2652817,23.0,hispanic,male,False,False,True,False,True,True,prob,------(a)
2652833,29.0,white,male,False,True,False,False,True,True,prob,------(c)
2652834,50.0,white,male,False,False,True,False,False,True,k-,-------(d)
2652835,26.0,black,female,False,True,False,False,True,True,prob,------(a)
2652836,18.0,white,male,True,False,False,False,True,True,prob,------(h)
2653411,22.0,white,male,False,True,False,False,True,True,k-,------.-(b)
2653412,23.0,black,male,True,False,False,False,True,True,prob,------.-(b)
2653413,55.0,white,male,False,True,False,False,True,True,incarrest,------(a-)
2653414,35.0,black,male,True,False,False,False,True,True,k-,------(a)
2653415,39.0,black,female,True,False,False,False,True,False,incarrest,------.-
2653881,20.0,white,male,True,False,False,False,True,True,prob,------(a)
2653882,25.0,black,male,True,False,False,False,True,True,prob,------.-
2654437,23.0,white,male,False,False,True,False,True,True,prob,------.--
2654438,32.0,black,male,False,False,False,False,True,True,incarrest,------(a-)
2654439,43.0,white,male,True,False,False,False,True,True,incarrest,------(d)
2654440,29.0,black,male,False,True,False,False,False,True,cons,------.-(b)
2654441,25.0,black,male,True,False,False,False,True,False,incarrest,------(a-)
2654442,44.0,white,male,True,False,False,False,True,True,incarrest,------(b-)
2654443,41.0,asian/pacific islander,male,False,False,False,False,True,True,incarrest,------(a-)
2654994,23.0,white,male,False,False,False,False,True,True,prob,--*
2654995,24.0,white,male,True,False,False,False,True,True,k-,------(a)
2654996,19.0,white,male,False,True,False,False,True,True,prob,-------(c)
2654997,25.0,black,male,True,False,False,False,True,True,incarrest,-------(a)
2654998,20.0,black,male,False,True,False,False,True,True,prob,------(i-)
2654999,23.0,black,female,False,True,False,False,True,True,prob,------.-
2655000,22.0,white,male,False,False,True,False,True,True,k-,------.-(c)
2655001,37.0,black,male,True,False,False,False,True,True,prob,------(a)
2655002,25.0,white,female,True,False,False,False,True,True,prob,------.-(b)
2655675,20.0,black,male,False,True,False,False,True,True,prob,------.-(b)
2655676,27.0,white,female,False,False,False,False,False,True,cons,--*
2655677,28.0,white,male,True,False,False,False,True,True,incarrest,------(a)
2655678,28.0,black,male,True,False,False,False,True,True,k-,------(b)
2656170,37.0,white,male,False,False,True,False,False,True,k-,------(a)
2656171,29.0,white,male,False,False,True,False,True,True,k-,------(a)
2656172,22.0,black,male,True,False,False,False,True,True,prob,------.-(b)
2656173,19.0,white,female,False,False,True,False,True,True,prob,--*
2656174,27.0,black,male,False,False,False,False,True,True,prob,--*
2656175,18.0,black,male,False,True,False,False,True,True,k-,------(a)
2656176,22.0,white,female,False,False,True,False,True,True,prob,------(b)
2656177,24.0,black,male,True,False,False,False,True,True,k-,------(a)
2656848,24.0,white,female,True,False,False,False,True,True,prob,------.-
2656849,25.0,white,male,False,True,False,False,True,True,prob,------(a)
2656850,22.0,black,female,False,True,False,False,True,True,prob,------(a-)
2656851,23.0,white,female,True,False,False,False,True,True,prob,------(a)
2656852,19.0,white,male,False,True,False,False,True,True,k-,------(f)
2656853,66.0,black,male,False,False,False,False,True,True,k-,--*
2656854,33.0,white,male,False,True,False,False,True,True,prob,--
2656855,25.0,white,male,False,False,True,False,True,True,prob,------(h)
2656856,28.0,other,male,False,False,False,False,False,True,prob,--
2656857,34.0,white,male,False,True,False,False,True,True,k-,------.-(b)
2656858,27.0,white,male,False,True,False,False,True,True,prob,------(a)
2656859,39.0,black,male,False,True,False,False,True,True,k-,------(d)
2656860,23.0,white,male,False,False,False,False,True,True,k-,--*
2656861,25.0,white,male,False,False,True,False,True,True,prob,------(a)
2657773,16.0,white,male,False,True,False,False,True,True,k-,------.-
2657774,37.0,black,male,False,False,False,False,True,True,prob,--*
2657775,38.0,black,male,True,False,False,False,True,True,prob,------(e-)
2657776,27.0,white,male,True,False,False,False,True,True,prob,------(a)
2657777,24.0,black,male,True,False,False,False,True,True,prob,--*
2658327,24.0,white,male,True,False,False,False,True,True,prob,------(e-)
2658328,25.0,black,female,False,False,True,False,True,True,prob,------(f)
2658329,23.0,white,male,True,False,False,False,True,True,prob,------.-
2658330,21.0,black,male,False,False,True,False,True,True,prob,------.-
2658331,19.0,black,female,False,False,False,False,True,True,prob,--*
2658332,25.0,white,male,False,False,True,False,False,True,prob,------(a)
2658333,34.0,black,male,True,False,False,False,True,True,prob,------(d)
2658334,27.0,white,male,False,False,True,False,True,False,k-,------.-(c)
2658335,41.0,white,male,False,False,True,False,True,True,k-,------(a)
2658336,26.0,black,male,False,True,False,False,True,True,prob,------.-(b)
2658337,21.0,black,male,True,False,False,False,True,True,prob,-----C
2658962,24.0,white,male,False,True,False,False,True,True,prob,------(i)
2658963,18.0,white,female,True,False,False,False,True,True,prob,--
2658964,29.0,black,male,True,False,False,False,True,True,prob,------.-
2658965,24.0,white,male,False,True,False,False,True,True,prob,------(a)
2658966,38.0,asian/pacific islander,male,True,False,False,False,True,True,prob,----e(-)
2658967,32.0,hispanic,male,False,True,False,False,True,True,k-,------(a)
2659520,29.0,white,male,True,False,False,False,True,True,prob,------.-(c)
2659521,24.0,white,male,False,False,True,False,True,True,prob,------.-(b)
2659522,22.0,white,male,False,True,False,False,True,True,cons,------(a)
2659523,21.0,white,female,False,True,False,False,True,True,prob,--*
2659524,34.0,black,male,False,False,True,False,True,True,prob,------(i-)
2659525,33.0,white,male,False,False,True,False,True,True,prob,------(i-)
2659526,20.0,white,male,False,True,False,False,True,True,k-,------(g)
2659527,28.0,white,male,False,True,False,False,True,True,k-,------.-(b)
2660013,19.0,black,male,False,True,False,False,True,True,prob,------.-(b)
2660014,18.0,black,male,False,True,False,False,True,True,prob,------.-(b)
2660015,40.0,black,male,False,False,True,False,True,True,prob,------(i-)
2660016,25.0,white,female,True,False,False,False,True,True,prob,------(a)
2660017,23.0,white,male,True,False,False,False,True,True,prob,------(b)
2660018,23.0,black,male,False,True,False,False,False,True,prob,------(h)
2660019,46.0,asian/pacific islander,male,True,False,False,False,True,True,k-,------.-
2660020,45.0,white,male,True,False,False,False,True,True,incarrest,------(a)
2660021,20.0,white,male,False,False,True,False,True,True,prob,-----(b)
2660699,21.0,white,male,False,True,False,False,True,True,prob,------(a)
2660700,21.0,black,female,False,False,True,False,True,True,prob,------(f)
2660701,22.0,white,male,True,False,False,False,True,True,prob,------(c-)
2660702,64.0,white,male,True,False,False,False,True,False,incarrest,------.-(b)
2660703,23.0,black,male,False,False,False,False,True,True,prob,--
2660704,26.0,black,male,False,True,False,False,False,True,k-,------(a)
2660705,25.0,white,female,True,False,False,False,True,True,incarrest,------(a)
2660706,18.0,black,male,True,False,False,False,True,True,prob,------.-(b)
2661158,30.0,white,male,True,False,False,False,True,True,k-,------(a)
2661159,21.0,white,male,False,False,False,False,True,True,k-,--*
2661160,21.0,black,male,False,True,False,False,True,True,prob,------(a)
2661161,24.0,black,male,False,True,False,False,True,True,prob,------(a)
2661162,25.0,white,male,True,False,False,False,True,True,prob,------(a)
2661163,31.0,black,female,True,False,False,False,True,True,prob,------(h)
2661164,23.0,white,male,False,False,True,False,True,True,k-,-------(c)
2661165,33.0,black,male,False,True,False,False,False,True,cons,------(a)
2661166,29.0,black,male,False,True,False,False,True,True,prob,------(e-)
2661167,36.0,black,male,False,False,True,False,True,True,k-,------(a)
2661168,19.0,black,male,False,True,False,False,True,True,prob,------(a)
2661169,22.0,black,female,False,False,False,False,True,True,prob,--*
2661170,24.0,white,male,True,False,False,False,True,True,k-,-----(b)
2661855,30.0,white,male,True,False,False,False,True,True,prob,------(a)
2661856,29.0,white,male,True,False,False,False,True,True,prob,-------(aa)
2661857,48.0,white,female,True,False,False,False,True,True,incarrest,-------(c)
2661858,24.0,black,male,True,False,False,False,True,True,k-,------(d)
2661859,44.0,black,male,False,True,False,False,True,True,k-,------.-(c)
2661860,27.0,white,male,False,True,False,False,False,True,k-,------.-(b)
2661861,25.0,hispanic,male,True,False,False,False,True,False,incarrest,--*
2661862,18.0,white,female,False,False,True,False,True,True,k-,------.-(b)
2661863,27.0,black,male,True,False,False,False,True,True,prob,------.-(b)
2662494,20.0,white,male,True,False,False,False,True,True,prob,------(d)
2662495,19.0,white,female,True,False,False,False,True,True,prob,--*
2662496,30.0,white,female,True,False,False,False,True,True,prob,------(a-)
2662497,19.0,white,female,False,True,False,False,True,True,prob,------.-
2662498,36.0,white,male,False,True,False,False,True,False,incarrest,------(a-)
2662499,32.0,white,male,False,True,False,False,False,True,cons,------(h)
2662500,24.0,black,male,False,False,True,False,False,True,cons,------(h)
2662501,21.0,white,male,True,False,False,False,True,True,prob,------(b)
2662502,45.0,white,female,True,False,False,False,True,False,incarrest,--*
2662503,19.0,white,male,False,False,False,False,True,True,prob,--
2663051,18.0,white,male,True,False,False,False,True,True,prob,------(a)
2663052,27.0,white,male,True,False,False,False,True,True,prob,------.-
2663053,18.0,black,male,True,False,False,False,True,True,prob,------(e-)
2663054,30.0,white,male,False,False,True,False,True,True,k-,------(a)
2663055,21.0,white,male,False,True,False,False,True,True,k-,------(i-)
2663056,30.0,black,female,False,True,False,False,True,True,k-,------.-
2663057,18.0,white,male,True,False,False,False,True,True,k-,------(b)
2663539,38.0,white,male,True,False,False,False,True,True,prob,------.-(b)
2663540,27.0,black,male,False,True,False,False,True,True,prob,------.-(b)
2663541,17.0,black,male,False,True,False,False,True,True,prob,------.-(b)
2663542,18.0,white,male,True,False,False,False,True,True,prob,------.-(b)
2663543,21.0,hispanic,male,False,False,True,False,True,True,prob,------.-
2663544,29.0,white,male,False,False,True,False,True,True,prob,------(i-)
2663545,22.0,white,female,False,True,False,False,True,True,prob,------.-(b)
2663546,25.0,white,male,True,False,False,False,True,True,prob,------(b)
2663547,24.0,white,male,False,False,True,False,True,True,cons,-------(a)
2663548,22.0,white,female,False,True,False,False,False,True,cons,------.-(b)
2664195,19.0,asian/pacific islander,male,True,False,False,False,True,True,prob,--*
2664196,50.0,black,male,True,False,False,False,True,True,prob,--*
2664197,34.0,hispanic,male,False,False,True,False,True,True,cons,-------(d)
2664198,30.0,white,female,False,True,False,False,True,True,prob,------.-(b)
2664199,21.0,white,male,False,True,False,False,True,True,k-,------.-(b)
2664200,25.0,white,female,True,False,False,False,True,True,prob,------(a)
2664201,39.0,white,male,True,False,False,False,True,True,prob,------(a)
2664202,46.0,black,male,False,True,False,False,True,True,k-,------.-(b)
2664203,20.0,white,male,False,True,False,False,True,True,k-,------(c)
2664204,29.0,black,female,True,False,False,False,False,True,k-,------.-
2664692,28.0,white,male,False,True,False,False,True,True,prob,--*
2664693,21.0,black,male,False,True,False,False,True,True,prob,------(g)
2664694,23.0,black,male,False,False,True,False,False,True,k-,------(i-)
2664695,22.0,white,female,False,False,True,False,True,True,prob,------(f)
2664696,21.0,white,male,False,False,False,False,True,True,k-,--*
2665436,48.0,white,female,False,True,False,False,True,True,k-,------.-(b)
2665437,31.0,black,male,False,False,False,False,True,True,prob,--*
2665438,19.0,white,male,False,True,False,False,True,True,k-,------(a-)
2665439,38.0,white,male,False,True,False,False,True,True,incarrest,------(a)
2665440,33.0,white,female,False,False,False,False,False,True,cons,--
2665441,44.0,white,female,True,False,False,False,True,False,prob,------.-(b)
2665442,32.0,black,male,True,False,False,False,True,True,incarrest,----a
2665443,24.0,white,male,False,False,True,False,True,True,k-,------(a)
2665444,39.0,white,male,False,False,True,False,False,True,k-,------.-(b)
2665445,17.0,white,male,True,False,False,False,True,True,prob,------(a)
2665446,51.0,white,female,False,True,False,False,False,True,k-,------(b)
2666150,20.0,white,male,False,False,True,False,True,True,k-,-------(c)
2666151,19.0,white,male,False,False,True,False,True,True,prob,------.-(c)
2666152,29.0,white,male,True,False,False,False,True,True,prob,------.-(b)
2666153,39.0,black,male,True,False,False,False,True,True,incarrest,------(a)
2666154,19.0,white,male,False,True,False,False,True,True,prob,------(a-)
2666155,33.0,white,female,True,False,False,False,False,True,k-,------(a-)
2666156,25.0,white,male,True,False,False,False,True,True,prob,------(a)
2666157,19.0,black,male,False,True,False,False,False,True,prob,------.-(b)
2666158,32.0,white,female,True,False,False,False,True,True,prob,------.-(c)
2666159,54.0,white,female,False,True,False,False,True,True,prob,------(f)
2666160,32.0,black,male,False,False,False,False,True,True,k-,--
2666161,21.0,black,male,False,True,False,False,True,True,prob,------(f)
2666771,21.0,white,male,True,False,False,False,True,True,prob,------(a)
2666772,45.0,black,male,True,False,False,False,True,True,prob,------.-(b)
2666773,19.0,white,female,False,False,True,False,True,True,prob,-------(c)
2666774,23.0,white,male,True,False,False,False,True,True,k-,------(b)
2666775,24.0,black,male,True,False,False,False,True,True,prob,------(a)
2666776,37.0,white,female,False,True,False,False,True,True,k-,------(h-)
2666777,33.0,black,male,False,False,True,False,True,True,prob,------(c)
2666778,28.0,black,female,False,True,False,False,False,True,prob,------.-
2666779,24.0,black,male,True,False,False,False,True,True,k-,------.-
2666780,21.0,black,male,False,True,False,False,True,True,prob,--*
2667278,21.0,black,male,False,False,True,False,True,True,k-,------(a)
2667279,27.0,black,male,True,False,False,False,True,True,prob,------(a)
2667280,29.0,black,female,False,True,False,False,True,True,prob,------.-
2667281,20.0,hispanic,male,True,False,False,False,False,True,cons,------(i-)
2667282,22.0,black,male,False,True,False,False,False,True,cons,------(h)
2667283,20.0,white,male,True,False,False,False,True,True,cons,------(f)
2667284,22.0,white,male,False,True,False,False,True,True,prob,------(f)
2667285,19.0,black,male,False,False,False,False,True,True,prob,--
2667286,20.0,hispanic,male,True,False,False,False,False,True,cons,------(i-)
2667966,28.0,white,male,False,True,False,False,True,True,k-,------.-(b)
2667967,36.0,white,male,False,False,True,False,True,True,prob,------.-(b)
2667968,24.0,white,male,True,False,False,False,True,True,prob,------(a)
2667969,24.0,black,female,True,False,False,False,True,True,prob,------(h)
2667970,22.0,white,male,False,False,False,False,True,True,prob,--*
2667971,28.0,black,male,False,False,True,False,False,True,prob,------(f)
2667973,19.0,white,male,False,True,False,False,True,True,prob,------(a)
2667974,21.0,black,male,True,False,False,False,True,True,prob,------(a)
2668625,21.0,black,male,True,False,False,False,True,True,prob,------(a-)
2668626,23.0,white,male,False,False,True,False,True,True,k-,------(a)
2668627,24.0,white,female,False,True,False,False,True,True,incarrest,--*
2668628,19.0,black,female,False,False,True,False,False,True,cons,------(b)
2668629,44.0,black,male,True,False,False,False,True,True,prob,------(a)
2668630,44.0,white,male,True,False,False,False,True,True,incarrest,------(a)
2669019,30.0,black,male,True,False,False,False,True,True,prob,------.-
2669020,27.0,black,male,True,False,False,False,True,True,k-,------(i-)
2669021,45.0,white,female,True,False,False,False,True,False,incarrest,------.-(b)
2669022,25.0,white,male,False,False,True,False,True,True,k-,------.-(b)
2669023,23.0,white,male,True,False,False,False,True,True,prob,--*
2669024,37.0,white,male,False,False,True,False,False,True,k-,------(a)
2669025,25.0,hispanic,male,False,False,True,False,True,True,k-,------.-(b)
2669656,19.0,white,female,False,False,False,False,True,True,prob,--*
2669657,21.0,black,male,True,False,False,False,True,True,prob,------(f)
2670371,23.0,black,male,False,False,True,False,True,True,prob,------(f)
2670372,18.0,white,male,True,False,False,False,True,True,prob,-------(a)
2670373,36.0,black,male,False,False,True,False,False,True,prob,-------(a)
2670374,22.0,black,female,False,True,False,False,True,True,k-,------(a-)
2670375,20.0,white,female,False,False,False,False,True,True,prob,--*
2670376,39.0,white,male,True,False,False,False,True,True,k-,------.-(b)
2670377,21.0,white,male,False,False,True,False,True,True,k-,------(a)
2670378,43.0,black,male,True,False,False,False,True,False,incarrest,------(f)
2671108,20.0,black,male,True,False,False,False,True,True,prob,------(a-)
2671109,21.0,black,male,False,False,True,False,True,True,k-,------(d)
2671110,19.0,hispanic,male,False,False,False,False,True,True,prob,--*
2671111,24.0,white,male,True,False,False,False,True,True,incarrest,------(a)
2671112,26.0,white,male,False,True,False,False,False,True,prob,------.-(c)
2671113,40.0,black,male,True,False,False,False,True,False,incarrest,------.-
2671114,17.0,white,male,False,False,False,False,True,True,prob,--
2671115,21.0,white,male,False,True,False,False,True,True,prob,------(a-)
2671116,21.0,white,male,False,False,False,False,True,True,prob,--*
2671117,25.0,hispanic,male,False,False,False,False,False,True,prob,--*
2671118,19.0,white,male,False,False,False,False,False,True,k-,--
2671119,21.0,black,male,False,True,False,False,False,True,prob,------(c-)
2671966,23.0,white,male,True,False,False,False,True,True,prob,------.-(b)
2671967,20.0,white,female,False,False,True,False,False,True,prob,------(d)
2671968,27.0,white,male,False,True,False,False,True,True,cons,------(m)
2671969,23.0,black,male,False,False,True,False,True,True,prob,-------(a)
2671970,24.0,asian/pacific islander,male,False,True,False,False,True,True,prob,------(a)
2671971,58.0,black,male,False,False,True,False,False,True,cons,------.-
2671972,54.0,white,male,True,False,False,False,True,True,k-,------(a)
2671973,21.0,black,male,True,False,False,False,True,True,prob,------.-
2672652,28.0,white,male,False,False,True,False,True,True,prob,------.-(c)
2672653,24.0,black,male,True,False,False,False,True,True,prob,------(a)
2672654,23.0,black,male,False,True,False,False,True,True,k-,------(b)
2672655,52.0,white,male,False,False,False,False,True,True,prob,--*
2672656,51.0,hispanic,male,True,False,False,False,True,False,incarrest,--*
2672657,23.0,other,male,False,True,False,False,True,True,prob,------.-(b)
2672658,33.0,white,male,False,True,False,False,True,True,k-,--*
2673332,24.0,black,female,True,False,False,False,True,True,incarrest,------.-(b)
2673333,31.0,black,male,True,False,False,False,True,True,incarrest,------(e)
2673334,20.0,black,male,False,True,False,False,True,True,prob,------.-
2673335,21.0,white,male,True,False,False,False,True,True,k-,------.-(c)
2673336,19.0,white,male,False,True,False,False,True,True,prob,------.-(b)
2673337,19.0,white,female,False,False,False,False,True,True,prob,--*
2673338,28.0,white,male,False,False,True,False,True,True,k-,------(a)
2673339,20.0,black,male,False,False,False,False,False,True,other,------(i-)
2673949,35.0,black,male,True,False,False,False,True,True,prob,------(f)
2673950,27.0,white,male,False,False,True,False,True,True,prob,------.-(b)
2673951,19.0,white,male,True,False,False,False,True,True,k-,------.-(b)
2673952,38.0,hispanic,male,False,False,True,False,False,True,k-,-------
2673953,23.0,black,female,False,False,True,False,True,True,k-,------.-
2674176,25.0,white,male,False,False,True,False,True,True,cons,------.-
2674177,40.0,hispanic,male,False,True,False,False,True,True,prob,------(a)
2674178,19.0,white,male,True,False,False,False,True,True,incarrest,------(a-)
2674179,21.0,white,male,True,False,False,False,True,True,incarrest,------(a)
2674180,30.0,white,male,True,False,False,False,True,False,incarrest,------.-
2674181,24.0,white,male,True,False,False,False,True,True,prob,------(a)
2674867,32.0,white,female,True,False,False,False,True,True,prob,------(a)
2674868,29.0,white,female,False,False,True,False,True,True,k-,------.-
2674869,39.0,white,male,False,False,True,False,True,True,prob,------.-(b)
2674870,22.0,white,male,True,False,False,False,True,True,prob,------.-(b)
2674871,21.0,black,male,True,False,False,False,True,True,prob,------(a-)
2674872,34.0,hispanic,male,False,False,True,False,False,True,k-,------.-
2674873,28.0,white,male,False,True,False,False,True,True,k-,------(b)
2675622,23.0,white,male,True,False,False,False,True,True,incarrest,------(c-)
2675623,23.0,white,male,False,False,False,False,True,True,prob,--*
2675624,37.0,white,male,True,False,False,False,True,True,k-,------.-(f-)
2675625,39.0,white,male,True,False,False,False,True,True,prob,--*
2675626,47.0,black,male,True,False,False,False,True,False,incarrest,------(b)
2675627,30.0,white,male,False,True,False,False,True,True,k-,------(f)
2675628,40.0,white,female,True,False,False,False,True,False,incarrest,------(a)
2676306,19.0,black,female,False,False,True,False,True,True,prob,------(a)
2676307,19.0,white,male,True,False,False,False,True,True,prob,------(h)
2676308,19.0,white,male,False,False,True,False,True,True,prob,------.-
2676309,21.0,white,male,True,False,False,False,True,True,prob,------(c)
2676310,18.0,hispanic,male,False,True,False,False,True,True,prob,------(b)
2676311,28.0,black,male,True,False,False,False,True,True,k-,------(c)
2676312,30.0,black,female,True,False,False,False,False,True,prob,------.-
2676313,26.0,white,male,True,False,False,False,True,False,incarrest,------(a)
2676314,21.0,black,male,False,True,False,False,True,True,prob,------(a-)
2676315,39.0,black,male,True,False,False,False,True,True,incarrest,---.-
2676995,33.0,white,male,False,False,True,False,True,True,k-,------.-(b)
2676996,47.0,white,male,False,False,True,False,False,True,cons,------.-
2676997,35.0,black,male,False,False,True,False,True,True,k-,---.-
2676998,54.0,black,female,False,False,True,False,False,True,cons,------(f)
2676999,20.0,white,male,False,True,False,False,True,True,prob,------(c)
2677000,23.0,black,male,False,False,True,False,False,True,prob,------(e-)
2677001,46.0,black,male,False,False,True,False,False,True,k-,------.-(c)
2677665,23.0,white,male,False,False,True,False,True,True,prob,------.-(b)
2677666,32.0,black,male,True,False,False,False,True,True,prob,------(i-)
2677667,22.0,black,male,True,False,False,False,True,True,prob,------(c)
2677668,36.0,white,female,True,False,False,False,True,True,prob,------(f)
2677669,36.0,white,male,True,False,False,False,True,False,incarrest,------(a-)
2677670,23.0,black,male,False,False,False,False,False,True,prob,--*
2677671,23.0,black,male,False,True,False,False,True,True,prob,-------(c)
2677672,23.0,black,female,True,False,False,False,True,True,prob,------(f)
