,subject_age,subject_race,subject_sex,arrest_made,citation_issued,warning_issued,contraband_found,search_person,search_vehicle,reason_for_search,reason_for_stop
130229,56.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
130260,24.0,hispanic,male,False,True,False,False,True,True,Consent Search,Moving Violation
130297,25.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
130331,20.0,hispanic,female,True,True,False,False,False,True,Search incident to Arrest,Equipment Violation
130334,53.0,hispanic,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
130354,45.0,black,female,False,True,False,False,True,True,-th Waiver Search,Equipment Violation
130385,22.0,white,male,False,True,True,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
130469,33.0,white,male,True,,,False,True,False,Search incident to Arrest,Moving Violation
130501,45.0,hispanic,male,False,False,False,True,True,False,-th Waiver Search,Equipment Violation
130504,20.0,asian/pacific islander,female,False,True,False,False,True,True,-th Waiver Search,Equipment Violation
130535,50.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
130546,27.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
130559,34.0,white,male,False,True,False,False,False,True,Consent Search,"Muni, County, H&S Code"
130600,19.0,white,male,False,True,False,True,True,False,Odor of Contraband,Moving Violation
130619,20.0,hispanic,male,False,True,False,False,True,False,Consent Search,Moving Violation
130643,15.0,black,male,True,False,False,False,True,True,Search incident to Arrest,Equipment Violation
130644,27.0,hispanic,male,True,False,False,False,True,False,Search incident to Arrest,Moving Violation
130658,22.0,hispanic,male,True,False,False,False,True,True,Search incident to Arrest,Moving Violation
130677,48.0,hispanic,male,True,False,False,False,True,True,Search incident to Arrest,Moving Violation
130760,38.0,black,male,False,False,True,False,True,True,-th Waiver Search,Equipment Violation
130781,38.0,hispanic,male,True,True,False,False,True,True,-th Waiver Search,Equipment Violation
130867,20.0,white,male,False,False,True,False,True,True,-th Waiver Search,Moving Violation
130888,50.0,hispanic,male,False,False,True,False,False,True,Consent Search,Moving Violation
130902,49.0,black,male,False,True,False,False,False,True,"-th Waiver Search, NOTHING FOUND",Moving Violation
130934,40.0,hispanic,male,False,True,False,False,True,True,Inventory Search [Prior to Impound],Equipment Violation
130935,24.0,white,female,True,False,False,False,True,False,Search incident to Arrest,Moving Violation
130938,22.0,hispanic,male,False,True,False,False,True,True,Consent Search,Personal Knowledge/Informant
130940,62.0,white,male,True,False,False,False,True,True,Search incident to Arrest,Moving Violation
130942,24.0,black,male,True,False,False,False,True,False,Search incident to Arrest,Moving Violation
130944,38.0,asian/pacific islander,male,False,False,False,False,False,True,-th Waiver Search,Moving Violation
130968,39.0,hispanic,male,False,True,False,False,False,True,Inventory Search,Moving Violation
130973,43.0,black,female,False,True,True,False,True,True,-th Waiver Search,Moving Violation
131051,54.0,black,male,False,False,True,False,False,True,Consent Search,Moving Violation
131081,35.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
131102,21.0,other,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
131112,44.0,black,male,False,False,True,False,True,False,-th Waiver Search,Moving Violation
131113,21.0,white,female,True,False,False,False,True,False,Search incident to Arrest,Moving Violation
131127,26.0,hispanic,male,True,False,False,True,True,True,Search incident to Arrest,Moving Violation
131137,43.0,white,male,False,True,False,False,True,False,-th Waiver Search,Moving Violation
131162,60.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
131221,46.0,white,male,False,True,False,False,True,True,"Inventory Search [Prior to Impound], CONSENT","Suspect Info (I.S., Bulletin, Log)"
131276,27.0,black,male,False,False,False,False,False,True,Other,Equipment Violation
131290,18.0,hispanic,male,True,True,False,False,True,True,Search incident to Arrest,Moving Violation
131329,30.0,black,male,False,False,True,False,False,True,Consent Search,Moving Violation
131334,34.0,black,male,False,False,True,False,True,True,Consent Search,Equipment Violation
131354,33.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
131359,38.0,black,male,False,True,False,False,False,True,Consent Search,Equipment Violation
131378,28.0,black,male,False,True,False,True,False,True,Consent Search,Moving Violation
131379,35.0,asian/pacific islander,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
131383,26.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],"Muni, County, H&S Code"
131386,29.0,hispanic,male,True,True,False,False,True,False,Search incident to Arrest,Moving Violation
131403,33.0,white,male,False,True,False,False,True,True,-th Waiver Search,Moving Violation
131434,25.0,black,male,False,False,False,False,True,True,Odor of Contraband,Equipment Violation
131436,24.0,white,male,True,False,False,False,True,True,"Search incident to Arrest, N",Moving Violation
131450,25.0,black,male,False,True,False,True,False,True,Consent Search,Radio Call/Citizen Contact
131481,57.0,white,male,True,False,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
131525,46.0,white,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
131603,48.0,asian/pacific islander,male,False,False,True,False,True,False,Consent Search,Equipment Violation
131607,32.0,hispanic,male,False,False,False,False,False,True,Consent Search,Equipment Violation
131634,26.0,hispanic,male,False,True,False,False,False,True,Inventory Search,Moving Violation
131635,26.0,hispanic,male,False,True,False,False,False,True,Inventory Search,Moving Violation
131663,42.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
131694,41.0,white,male,False,True,False,False,True,False,-th Waiver Search,Moving Violation
131730,24.0,asian/pacific islander,male,False,True,False,True,True,True,Consent Search,Equipment Violation
131736,20.0,white,male,False,False,True,False,False,True,Consent Search,Equipment Violation
131781,25.0,black,male,False,True,False,False,True,True,-th Waiver Search,Moving Violation
131827,64.0,white,male,False,False,True,False,False,True,-th Waiver Search,Equipment Violation
131834,48.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
131843,20.0,black,female,False,True,False,False,True,False,Consent Search,Moving Violation
131863,23.0,other,female,False,True,False,True,True,True,-th Waiver Search,Moving Violation
131894,45.0,hispanic,male,False,False,True,False,True,True,-th Waiver Search,Moving Violation
131910,21.0,hispanic,male,True,False,False,True,True,True,Search incident to Arrest,Moving Violation
131943,25.0,asian/pacific islander,male,True,False,False,False,True,True,Search incident to Arrest,Moving Violation
131965,36.0,black,male,False,True,False,False,False,True,-th Waiver Search,Moving Violation
131967,62.0,white,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
131969,31.0,asian/pacific islander,male,False,False,True,False,False,True,Consent Search,Moving Violation
131981,31.0,other,male,True,False,False,False,True,False,Search incident to Arrest,Radio Call/Citizen Contact
132022,27.0,black,male,False,False,True,False,True,True,-th Waiver Search,Equipment Violation
132024,37.0,hispanic,male,False,False,True,False,True,True,Consent Search,Equipment Violation
132028,31.0,hispanic,male,False,True,False,False,True,False,Consent Search,Equipment Violation
132041,36.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
132046,53.0,white,male,True,False,False,False,True,False,Search incident to Arrest,Moving Violation
132050,24.0,hispanic,male,False,False,True,False,True,True,-th Waiver Search,Equipment Violation
132083,32.0,white,male,False,True,False,False,True,False,-th Waiver Search,Equipment Violation
132084,33.0,white,male,False,True,False,False,True,False,-th Waiver Search,Equipment Violation
132111,21.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
132123,26.0,hispanic,male,True,False,False,False,True,True,Search incident to Arrest,Moving Violation
132129,33.0,hispanic,female,True,False,False,False,True,False,Search incident to Arrest,Moving Violation
132184,38.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
132200,59.0,black,male,False,False,False,False,True,True,-th Waiver Search,Equipment Violation
132225,43.0,white,male,False,False,True,False,True,True,-th Waiver Search,Equipment Violation
132274,37.0,hispanic,male,True,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
132319,40.0,white,male,True,,,False,True,False,Search incident to Arrest,Radio Call/Citizen Contact
132360,39.0,white,male,True,False,False,False,True,True,Search incident to Arrest,Moving Violation
132370,30.0,black,male,False,False,True,False,True,False,-th Waiver Search,Equipment Violation
132500,38.0,hispanic,male,False,True,False,False,False,True,Inventory Search,Moving Violation
132504,47.0,black,male,False,True,False,False,True,True,-h Waiver Search|Inventory Search,Moving Violation
132509,21.0,black,male,False,True,False,False,False,True,Inventory Search,Moving Violation
132522,27.0,white,male,False,False,True,False,True,True,-th Waiver Search,Equipment Violation
132577,44.0,hispanic,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
132578,17.0,white,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
132616,26.0,black,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
132655,18.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
132747,32.0,other,male,False,True,False,False,False,True,Inventory Search,Moving Violation
132757,65.0,asian/pacific islander,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
132854,30.0,black,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
132855,32.0,black,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
132928,37.0,hispanic,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
132983,31.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
132990,31.0,hispanic,male,True,False,False,False,True,False,Search incident to Arrest,Moving Violation
133010,31.0,white,male,False,False,True,False,True,True,Consent Search,Equipment Violation
133030,33.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
133040,38.0,hispanic,male,True,False,False,False,True,True,Search incident to Arrest,Moving Violation
133053,31.0,hispanic,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
133104,21.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
133142,27.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
133192,33.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
133202,43.0,black,male,False,False,True,False,True,True,"-th Waiver Search, FEDERAL PROBATION",Equipment Violation
133203,24.0,hispanic,male,False,False,True,True,True,True,"Odor of Contraband, MARIJUANA ODOR",Moving Violation
133219,23.0,black,male,False,True,False,False,True,False,Consent Search,Moving Violation
133317,49.0,hispanic,male,True,True,False,False,True,True,Search incident to Arrest,Equipment Violation
133330,29.0,black,male,True,True,False,True,True,True,Contraband Visible,Moving Violation
133381,56.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
133414,26.0,other,male,False,True,False,False,True,True,Inventory Search [Prior to Impound],Moving Violation
133427,25.0,hispanic,male,False,False,False,False,False,True,-th Waiver Search,Equipment Violation
133447,37.0,black,male,True,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
133550,26.0,hispanic,male,True,False,False,False,True,False,Search incident to Arrest,Equipment Violation
133590,29.0,white,male,False,False,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
133597,26.0,white,male,False,False,False,False,True,False,-th Waiver Search,Equipment Violation
133599,39.0,hispanic,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
133644,19.0,white,male,False,True,False,True,False,True,Contraband Visible,Moving Violation
133650,48.0,hispanic,male,False,True,False,False,True,True,-th Waiver Search,Moving Violation
133663,25.0,hispanic,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
133699,25.0,hispanic,male,False,True,False,False,True,True,"Inventory Search [Prior to Impound], CONSENT",Moving Violation
133756,34.0,white,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
133757,28.0,white,male,True,False,False,False,True,True,Search incident to Arrest,Radio Call/Citizen Contact
133780,48.0,hispanic,male,True,False,False,True,False,True,Inventory Search [Prior to Impound],Equipment Violation
133791,26.0,white,male,False,False,False,False,False,True,Consent Search,Equipment Violation
134009,36.0,hispanic,male,False,True,False,False,False,True,Consent Search,Moving Violation
134099,19.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
134101,21.0,white,male,False,False,True,False,True,False,-th Waiver Search,Equipment Violation
134138,19.0,black,male,False,True,False,False,True,True,-th Waiver Search,Moving Violation
134144,31.0,white,male,True,False,False,False,True,False,Search incident to Arrest,Moving Violation
134283,52.0,white,male,False,True,False,False,True,False,-th Waiver Search,Moving Violation
134393,28.0,hispanic,male,True,,,False,False,True,Search incident to Arrest,Moving Violation
134405,20.0,hispanic,male,False,True,False,False,True,True,-th Waiver Search,Moving Violation
134415,38.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
134417,33.0,hispanic,male,False,True,False,False,True,False,-th Waiver Search,Equipment Violation
134446,19.0,hispanic,male,False,False,True,False,True,False,-th Waiver Search,Equipment Violation
134481,25.0,hispanic,male,False,True,False,False,True,True,"Other, NO LEGAL ID, NOT R/O",Moving Violation
134587,49.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
134625,40.0,white,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
134704,65.0,white,male,True,,,False,True,True,Search Incident To Arrest,Moving Violation
134712,33.0,white,female,True,True,False,True,True,True,-th Waiver Search,Equipment Violation
134897,21.0,black,female,True,True,False,False,True,False,Search incident to Arrest,Moving Violation
134902,28.0,hispanic,male,False,True,False,False,False,True,Inventory Search,Moving Violation
134991,29.0,black,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
135034,28.0,hispanic,male,False,True,False,False,True,True,-th Waiver Search,Equipment Violation
135083,28.0,hispanic,male,False,True,False,False,False,True,Consent Search,Moving Violation
135100,23.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
135110,24.0,hispanic,male,False,True,False,False,True,True,-th Waiver Search,Equipment Violation
135249,32.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
135270,52.0,white,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
135332,21.0,hispanic,male,False,False,False,False,True,False,-th Waiver Search,Equipment Violation
135339,28.0,hispanic,male,False,True,False,True,False,True,Contraband Visible,Moving Violation
135357,33.0,black,male,False,False,True,False,True,False,Consent Search,Equipment Violation
135360,36.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
135361,37.0,hispanic,male,True,False,False,False,True,False,Search incident to Arrest,Moving Violation
135363,24.0,hispanic,male,False,True,False,True,True,True,Search incident to Arrest,Equipment Violation
135380,43.0,hispanic,male,False,,,False,False,True,Consent Search,"Suspect Info (I.S., Bulletin, Log)"
135453,21.0,white,male,False,True,False,False,False,True,Inventory Search,Moving Violation
135612,48.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
135651,54.0,white,female,False,False,False,False,True,True,"Consent Search, CONSENT FROM D, P HAS -TH",Personal Knowledge/Informant
135663,22.0,black,male,False,True,False,False,True,True,"Consent Search, AND VEHICLE INVENTORY",Moving Violation
135665,32.0,black,male,False,True,False,False,True,True,Inventory Search [Prior to Impound],Equipment Violation
135670,19.0,white,female,True,False,False,False,True,False,Search incident to Arrest,Moving Violation
135685,22.0,hispanic,male,False,False,True,False,True,False,"Consent Search, BWC DOCUMENTED",Equipment Violation
135694,36.0,white,male,False,True,False,False,False,True,Odor of Contraband,Radio Call/Citizen Contact
135709,52.0,white,male,True,False,False,False,True,False,-th Waiver Search,Equipment Violation
135713,20.0,white,male,False,True,False,False,True,False,Consent Search,Radio Call/Citizen Contact
135751,51.0,black,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
135779,29.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
135798,22.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
135838,26.0,white,male,False,True,False,False,True,True,Contraband Visible|Consent Search|Inventory Search,Moving Violation
135875,38.0,asian/pacific islander,male,False,False,False,False,True,True,Consent Search,Equipment Violation
135930,49.0,white,male,False,True,False,False,True,False,Inventory Search [Prior to Impound],Equipment Violation
135957,39.0,asian/pacific islander,male,True,,,False,True,True,-th Waiver Search,Moving Violation
135975,26.0,black,male,False,False,False,False,True,True,-th Waiver Search,Equipment Violation
136021,20.0,hispanic,male,True,True,False,False,True,True,Consent Search,Equipment Violation
136038,29.0,black,male,False,True,False,False,True,False,Inventory Search [Prior to Impound],Moving Violation
136049,21.0,white,male,False,True,False,False,False,True,-th Waiver Search,Moving Violation
136068,20.0,other,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
136083,48.0,white,male,False,False,False,False,True,False,Consent Search,Radio Call/Citizen Contact
136091,32.0,black,male,False,False,True,False,True,True,"Other, -----",Equipment Violation
136097,18.0,other,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
136111,28.0,hispanic,male,True,False,False,False,False,True,Search incident to Arrest,Equipment Violation
136262,26.0,hispanic,male,False,True,False,False,True,False,"Other, -----(A) VC",Equipment Violation
136302,20.0,black,male,False,True,False,False,False,True,Consent Search,Equipment Violation
136308,41.0,white,female,False,False,True,False,True,False,-th Waiver Search,Equipment Violation
136311,22.0,hispanic,male,False,True,False,True,True,False,Observed Evidence related to criminal,Moving Violation
136331,27.0,white,male,True,False,False,False,True,False,Search incident to Arrest,Moving Violation
136418,19.0,hispanic,male,False,False,True,False,True,False,-th Waiver Search,Equipment Violation
136430,56.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
136493,21.0,white,male,False,False,True,False,False,True,Consent Search,Equipment Violation
136503,28.0,hispanic,male,False,True,False,False,True,False,Consent Search,Equipment Violation
136538,28.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
136555,17.0,hispanic,male,False,False,True,False,True,False,-th Waiver Search,Equipment Violation
136649,18.0,hispanic,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
136683,73.0,other,male,False,False,False,False,True,True,Consent Search,Suspect Info
136698,40.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
136705,47.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
136731,37.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
136821,42.0,hispanic,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
136858,22.0,black,female,False,False,True,False,True,False,-th Waiver Search,Moving Violation
136880,29.0,black,male,False,True,False,False,True,True,-th Waiver Search,Equipment Violation
136907,54.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
136959,21.0,hispanic,female,True,False,False,False,True,False,"Other, ----(A) CVC",Equipment Violation
136985,33.0,white,female,True,True,False,False,True,False,Inventory Search [Prior to Impound],Equipment Violation
136997,42.0,hispanic,male,False,False,False,False,True,False,-th Waiver Search,Moving Violation
137005,46.0,hispanic,female,False,True,False,False,False,True,Inventory Search,Moving Violation
137200,21.0,hispanic,male,False,True,False,False,True,True,"Other, ----- SEARCH DUE TO NO LICENSE",Equipment Violation
137252,39.0,white,male,True,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
137255,23.0,white,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
137260,24.0,white,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
137352,18.0,black,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
137384,30.0,asian/pacific islander,male,False,False,False,False,False,True,-th Waiver Search,Equipment Violation
137429,24.0,white,male,False,False,True,False,True,False,-th Waiver Search,Equipment Violation
137438,30.0,black,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
137451,21.0,hispanic,male,False,True,False,False,False,True,Contraband Visible,Equipment Violation
137456,59.0,black,male,True,False,False,False,True,False,Inventory Search [Prior to Impound],Equipment Violation
137491,19.0,white,female,True,True,False,True,False,True,Odor of Contraband,Radio Call/Citizen Contact
137495,30.0,asian/pacific islander,male,False,False,False,False,True,False,-th Waiver Search,Equipment Violation
137511,18.0,asian/pacific islander,male,False,False,False,False,True,True,-th Waiver Search,Moving Violation
137538,24.0,black,male,True,False,False,False,True,False,Search incident to Arrest,Equipment Violation
137545,20.0,hispanic,male,True,False,False,True,True,True,Contraband Visible,Equipment Violation
137549,32.0,hispanic,male,False,True,False,False,True,False,Consent Search,Equipment Violation
137553,38.0,black,male,False,False,True,False,True,False,"Odor of Contraband, PRCS RELEASE",Equipment Violation
137559,20.0,black,male,False,False,False,False,False,True,-th Waiver Search,Equipment Violation
137573,19.0,black,female,False,False,True,False,False,True,Odor of Contraband,Moving Violation
137576,22.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
137591,54.0,white,male,True,False,False,False,True,True,Search incident to Arrest,Moving Violation
137592,23.0,white,male,False,False,True,True,True,True,Odor of Contraband,Equipment Violation
137604,38.0,white,male,True,False,False,True,True,False,Consent Search,Equipment Violation
137614,23.0,white,female,True,False,False,False,True,False,Search incident to Arrest,Moving Violation
137682,35.0,white,female,False,False,True,False,True,False,-th Waiver Search,Moving Violation
137688,28.0,white,male,False,True,False,True,True,True,"Other, NO VALID FORM OF IDENTIFICATION",Equipment Violation
137753,44.0,white,male,False,False,True,False,False,True,Consent Search,Moving Violation
137755,50.0,black,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
137808,62.0,white,male,False,False,True,False,True,True,-th Waiver Search,Equipment Violation
137871,18.0,white,male,False,True,False,False,False,True,Contraband Visible,Moving Violation
137918,25.0,hispanic,male,True,False,False,False,True,False,Search incident to Arrest,Equipment Violation
137943,28.0,white,female,False,False,True,False,True,False,Consent Search,Equipment Violation
137981,21.0,black,female,False,True,False,False,True,False,Consent Search,Moving Violation
138074,30.0,white,male,True,False,True,False,True,False,Search incident to Arrest,Equipment Violation
138154,23.0,hispanic,male,False,False,False,False,True,True,Odor of Contraband,Equipment Violation
138161,20.0,hispanic,male,False,False,True,False,True,True,-th Waiver Search,Equipment Violation
138172,39.0,white,male,False,False,False,False,True,True,-th Waiver Search,Equipment Violation
138176,21.0,hispanic,male,False,False,False,False,True,True,-th Waiver Search,Moving Violation
138183,45.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
138185,47.0,black,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
138253,26.0,asian/pacific islander,male,True,,,False,True,False,Search incident to Arrest,"Suspect Info (I.S., Bulletin, Log)"
138305,48.0,hispanic,male,False,False,True,False,True,False,Consent Search,Equipment Violation
138308,46.0,hispanic,male,False,False,True,False,True,False,Consent Search,Personal Knowledge/Informant
138378,22.0,hispanic,male,False,False,True,False,False,True,-th Waiver Search,Equipment Violation
138417,52.0,white,male,False,False,True,False,True,False,-th Waiver Search,Moving Violation
138435,40.0,hispanic,female,False,False,True,False,True,True,-th Waiver Search,Equipment Violation
138476,50.0,white,male,False,False,False,False,True,True,-th Waiver Search,Personal Knowledge/Informant
138546,42.0,asian/pacific islander,male,False,True,False,False,True,True,Consent Search,Moving Violation
138588,23.0,hispanic,male,False,True,False,False,False,True,-th Waiver Search,Equipment Violation
138625,49.0,hispanic,male,True,False,False,False,True,False,Search incident to Arrest,Equipment Violation
138662,23.0,black,male,False,True,False,True,True,False,-th Waiver Search,Moving Violation
138670,48.0,black,male,False,True,False,False,True,False,-th Waiver Search,Equipment Violation
138675,19.0,asian/pacific islander,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
138688,30.0,white,male,True,True,False,False,True,False,-th Waiver Search,Equipment Violation
138719,27.0,black,male,False,True,False,False,False,True,Odor of Contraband,Moving Violation
138820,23.0,white,male,False,False,False,False,True,True,Consent Search,Equipment Violation
138869,24.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
138871,24.0,black,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
138923,24.0,white,male,False,True,False,True,True,True,-th Waiver Search,Equipment Violation
138952,23.0,other,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
138968,29.0,hispanic,male,True,False,False,False,True,False,Search incident to Arrest,Equipment Violation
139020,24.0,black,female,False,False,True,False,False,True,-th Waiver Search,Moving Violation
139120,34.0,black,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
139152,20.0,hispanic,male,False,False,True,False,False,True,-th Waiver Search,Equipment Violation
139213,28.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
139262,40.0,hispanic,male,False,False,True,False,True,False,-th Waiver Search,Equipment Violation
139316,19.0,black,female,False,False,True,False,True,True,"Odor of Contraband, VERBAL CONSENT",Equipment Violation
139336,25.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
139359,63.0,asian/pacific islander,male,False,True,False,True,False,True,-th Waiver Search,Equipment Violation
139369,28.0,hispanic,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
139378,21.0,hispanic,male,False,True,False,False,False,True,Consent Search,Equipment Violation
139391,19.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
139441,27.0,white,female,False,False,True,False,True,True,-th Waiver Search,Equipment Violation
139452,20.0,black,male,False,,,False,True,False,Search incident to Arrest,Moving Violation
139471,36.0,white,male,False,False,True,False,False,True,Consent Search,Moving Violation
139489,22.0,white,female,False,False,True,True,False,True,Consent Search,Equipment Violation
139533,21.0,black,male,False,True,False,False,False,True,-th Waiver Search,Equipment Violation
139584,30.0,black,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
139637,23.0,black,male,False,False,True,False,False,True,-th Waiver Search,Equipment Violation
139697,20.0,hispanic,male,False,False,True,False,False,True,Consent Search,Moving Violation
139702,54.0,black,male,False,False,True,False,True,False,Consent Search,Equipment Violation
139710,22.0,black,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
139751,27.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
139757,20.0,white,female,True,,,False,False,True,Search incident to Arrest,Moving Violation
139781,38.0,hispanic,male,False,,,False,False,True,Inventory Search [Prior to Impound],Moving Violation
139802,53.0,hispanic,male,False,True,False,False,True,False,Inventory Search [Prior to Impound],Equipment Violation
139817,20.0,hispanic,male,False,True,False,False,True,True,Consent Search,Equipment Violation
139829,30.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
139892,31.0,hispanic,male,True,False,False,True,True,True,Inventory Search [Prior to Impound],Equipment Violation
139908,24.0,black,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
139919,21.0,hispanic,male,False,False,False,False,False,True,Consent Search,Moving Violation
139934,27.0,asian/pacific islander,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
139972,34.0,white,male,False,True,False,False,False,True,-th Waiver Search,Equipment Violation
139980,57.0,white,male,True,False,False,True,True,False,-th Waiver Search,Moving Violation
139992,28.0,hispanic,male,True,True,False,False,True,True,Inventory Search [Prior to Impound],Equipment Violation
139996,22.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
139999,22.0,asian/pacific islander,male,False,True,False,False,False,True,Consent Search,Moving Violation
140001,17.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
140006,51.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
